user,rating,comment,product_id,0,0.1,0
Buzz for Life,5.0,"This is not cereal. It is love, it is joy, it is beauty. It is a memory of a better time and a vision of a better future. It signifies all of the good that this world is capable of accomplishing. Some say that perfection is only a word, that it is an unreachable apex. Buzz Blasts Cereal is that unattainable perfection. If it does not return within my lifetime my only dream is that maybe someday, just maybe, my children can experience the true magnificence of this product. Though we suffer loss, though trials beset us all, we can all have hope. Hope in the return of Buzz Blasts.",49.0,,,
Oscar74,5.0,I first ate it as a 35 year old and loved it! Wish it came back!,49.0,,,
S. Green,5.0,This was my favorite cereal in Junior High. Now I'm a full-on adult and I still miss it sometimes. I would definitely buy some if it came back for a limited time.,49.0,,,
Kasandra923,5.0,(Team Breakfast Member)  This cereal was the beat ever created! If it doesn't come back I will never eat Kellogg's brand again! You would make so much more money if you brought it back. Not that Kellogg's doesn't make enough. Seriously you have all these fans that love it. Can you give me a reason why you won't bring it back?,49.0,,,
Velly,5.0,The cereal was happiness in its purest form. It didn't even need milk. I ate it as a cereal before school and had it for a snack after school.,49.0,,,
Stiltskin,5.0,I miss the Buzz Blasts cereal. It was my favorite when I was a kid. I wish they still made it.,49.0,,,
Ariana,5.0,Bring this cereal back please. It's so good... It was the best in the market! They took a huge chuck of my childhood memory away by taking it off the market. Bring it back please.,49.0,,,
Ashley,5.0,"That cereal was pretty awesome and amusing, come on how many other cereals change the milk green?",49.0,,,
briii,5.0,This was probably the best cereal in the world! PLEASE bring it back. I'd be the happiest person alive... wish I could just taste it again :(,49.0,,,
cancan,5.0,Bring it back! It tasted great and it was also fun. I'm an adult now and I'd still eat it a couple times every week.,49.0,,,
loony,5.0,This cereal was so amazing. Please Kellogg's - read these comments and bring it back! I'd rush immediately to the grocery store... and beyond!,49.0,,,
bake,5.0,This was some of the best cereal ever.,49.0,,,
Geekies,5.0,"I loved this cereal. Seriously, it was so awesome and I don't even know why.",49.0,,,
potter6,0.0,I Love Buzz Blasts!!! 8(,49.0,,,
manda,5.0,"They soooo need to Make this cereal again. I remember being SO happy when I moved to America to get this cereal. And when I got here it was gone. And I was and still am really upset, no other cereal hit the spot quite like this one.",49.0,,,
Eggys,5.0,"This cereal was soooo good. I can still remember it. The best one ever, probably but I'm afraid to look at the ingredients.",49.0,,,
miss p.,5.0,Best cereal in my entire life!!,49.0,,,
Amery Hill,5.0,"I want more! Send them to Amery Hill, Aloton UK.",49.0,,,
KRYSTAL418,5.0,(Team Breakfast Member)  Buzz Light Year Cereal is the BEST... when they took it out of stores I quit eating cereal all together and I bet I'm not the only one. Bring it back!,49.0,,,
C2,5.0,"OMG, this is the best cereal I have ever had.",49.0,,,
APATE,5.0,(Team Breakfast Member)  Please bring this cereal back! It was my favorite cereal of all time! I know many people who feel the same! Bring it back! But not just for the movie - all year long!! Replace that Mud Bugs crap with Buzz Blasts! Please!,49.0,,,
Nipper32,5.0,Bring this cereal back!! It was really good and should be in stores full time.,49.0,,,
blastoff,5.0,"It just looks like it would taste so bad right now, but all memories I have of it are amazing... I remember purple milk, and some weirdo techno Buzz Lightyear cd that came with it.",49.0,,,
cherley,5.0,(Team Breakfast Member)  Ma you don't know how much I miss this cereal.... I wish they'd re-release it... I loved it as a kid and still can feel that sweet taste in my mouth... maybe they'll let it out since Toy Story 3 is coming out... :)))),49.0,,,
Ross,5.0,My all-time favorite cereal (tied or maybe just barely beating out Monopoly Cereal); a rerelease would let me die a happy man.,49.0,,,
Chip,5.0,"I used to love this cereal. It makes me feel old, even though I'm just 16, but I grew up with the Toy Story movies. I hope they re-release it or make a new cereal for Toy Story 3!",49.0,,,
Quinn,4.0,I can't believe that I ate this as a kid... but I remember it being so amazingly good.,49.0,,,
Mmmmcereal,5.0,This was my favorite cereal of all time. It tasted like frosting in solid form.,49.0,,,
jim,0.0,I have a buzz blasts with CD music new in the box unopened. In excellent condition will sell.,49.0,,,
BubbleButt99,5.0,I. Want. Buzz. Light. Year. Cereal. NOW!!!!,49.0,,,
,,,,4.0,,
,,,,582.0,,
,,,,9.0,,
,,,,11.0,,
,,,,17.0,,
,,,,690.0,,
,,,,13.0,,
,,,,14.0,,
,,,,415.0,,
,,,,37.0,,
,,,,38.0,,
,,,,40.0,,
,,,,444.0,,
,,,,47.0,,
,,,,49.0,,
dfrank2003,3.0,"(Team Breakfast Member)  Currently eating this now, just bought it yesterday! Trying it for the first time and I like it. Not as healthy as I hoped, though.",23.0,,,
MorningThunder,5.0,"This was the best cereal in the history human-kind, please bring it back!",23.0,,,
Jan,5.0,BRING IT BACK or I will boycott all GM products! (but not the cars),23.0,,,
kdlfixer1,5.0,Don't be dumb. Bring it back. Can not believe that sales were so low to discontinue this cereal.,23.0,,,
Kate,5.0,I'm eating a bowl right at this minute. I hope my store doesn't run out I've been eating this since I was a teen and I love it.,23.0,,,
Bonita,0.0,Why is it that once I find something I like (not just cereal) it is taken from the market?! Mucho Gracias.,23.0,,,
Leo,5.0,I went to buy Basic 4 today and none to be had anywhere. How long ago did they discontinue it? Please bring this back... this is the only cereal I've ever enjoyed.,23.0,,,
Coloradowomyn,0.0,I haven't been able to find this in any store! I've been eating it for years!,23.0,,,
Phronsie,5.0,This is my all time favorite cereal. I was not a fan of cereal until I tried Basic 4.,23.0,,,
For My Guy,5.0,This is all my husband eats for breakfast. He has been going crazy trying to find it in a store! PLEASE BRING IT BACK!,23.0,,,
Sueflame,5.0,"My breakfast most everyday, nothing else compares. Please bring it back!",23.0,,,
MikeS,5.0,This cereal has defined my breakfast for years. Please bring back the most excellent cereal ever created!,23.0,,,
timbo,5.0,I have been a fan of it for decades! Now what am I going to eat for b-fast?- Tim,23.0,,,
Brent,5.0,Please bring back Basic4! It's the only one I like and it's healthy besides!,23.0,,,
ray,5.0,I can''t believe they stopped making Basic 4. What the heck are they thinking?,23.0,,,
Seakewer,5.0,The only cereal I like. Please bring it back!,23.0,,,
Glady,5.0,Basic 4 and Cheerios are the ONLY breakfast foods we enjoy adding on top of our oatmeal for crunch. PLEASE bring it back.,23.0,,,
Jan,0.0,Where is Basic Four? The only cereal that isn't icky sweet but tastes fantastic! Can't find it anymore! Get rid of the crappy new stuff and bring back Basic Four!,23.0,,,
Dancer44,0.0,Why cant I find Basic 4 on my grocery store shelves anymore?,23.0,,,
Beth,5.0,Can't believe that GM has discontinued Basic 4. It has been my favorite for years and there's nothing else on the market that compares. Any chance this decision can be reconsidered?,23.0,,,
cereal guy,5.0,"I bought Basic 4 cereal at Hy-Vee West in Norfolk, Nebraska. It was awesome!",23.0,,,
Linda-6,5.0,My son is profoundly autistic and this is the only cereal he likes. I am more than disappointed at GM's decision to discontinue it.,23.0,,,
CAA,5.0,Basic 4 has been my cereal since it came out! It's hard to believe that General Mills has discontinued it! Bring back Basic 4 PLEASE!,23.0,,,
Larry,4.0,Basic 4 has been my favorite for a long time! The blend of ingredients makes this cereal special. Then the problem is trying to find it! It does appear to be discontinued.,23.0,,,
spider,0.0,"Sorry guys, once loved this cereal, but the last 2 boxes have been very light on the almonds and raisins. Took both sacks out of the boxes, and noticed that this cereal has changed for the worse. No longer a good buy in my opinion.",23.0,,,
Raven,5.0,"Although I agree with some that this cereal is not as good as it used to be, it is still my favorite. I really miss the yogurt covered thingies. For those having trouble finding it, I buy it from WalMart all of the time.",23.0,,,
Charlotte,1.0,"This cereal is not what it used to be. Less cranberries and dates, more grains and less flavor. Bland and dull. Why fix something that wasn't broken? Bring back the old recipe - it was so much better.",23.0,,,
UsedToLoveIt,1.0,"They took out all the goodness and added cinnamon to cover the lack of taste. So much cinnamon that I couldn't get rid of the aftertaste for hours even after brushing my teeth. Not buying it anymore. Shame, it used to be my favorite.",23.0,,,
Joy,0.0,"Took out all the almonds, yogurt crunch, and a lot or raisins. I agree with Sandra and Marie. Not worth buying anymore... just flakes and crisped rice and hardly any raisins. I would have rated it before they changed it.",23.0,,,
Sassy,5.0,Miss this cereal so very much. Can't find it anywhere!,23.0,,,
Kiki,5.0,Awesome cereal. Where is it? I have been to the stores listed and cannot find it. I used to be able to count on it at the Randolph A.F.B. commissary.,23.0,,,
curious,5.0,I've been searching all over long island NY for Basic 4. What happened to it?,23.0,,,
Elizabeth,5.0,"My favorite cereal. I've been eating it since I was a kid. Not only is it delicious, but it's healthy too! There's no better cereal than Basic 4!",23.0,,,
Besthairgirl,0.0,"I love this cereal but this morning. I poured some milk in my cereal as always. I like for it to sit a bit before eating. Well when I went to eat it, there was this long piece of something just floating. I pulled it out and it looks like a long needle - very sharp on the end and thick. I picked it out and it's a stick about a inch long. I'm so glad I saw this because it could had been a bad thing. If you want a picture, email me and I will be more than glad to take a picture and send to you (mcarlo96@bellsouth.net). My name is Jeannie. So please let me hear from you. How does something like this get into your cereal? (Jan. 12, 2013)",23.0,,,
Pat W.,0.0,Why change the ingredients of a great cereal and make it less tastt? I miss the pine nuts a lot. - Pat W.,23.0,,,
Odetta,5.0,This cereal is amazing. I wish I could still find it.,23.0,,,
Sandra,3.0,"Like Marie said here - in Mexico this was an excellent cereal but now it is just regular. Here, it is very expensive. I used to like it because of the raisins, almonds and yoghurt, but now there are only crisped rice and oats.",23.0,,,
